ID;BIRTHDATE;AGE;SSN;DRIVERS;PASSPORT;PREFIX;SUFFIX;MAIDEN;MARITAL;GENDER;ADDRESS;DESCRIPTION
2086144e-d154-47f4-a908-2f1e30e3b998;1996-01-07;28;999-25-3560;S99998999;false;Mr.;;;;M;958 Kuhic Meadow Apt. 138 Brewster MA 02631 US;Child attention deficit disorder
8a2e331c-32e9-4787-b72f-61001c13c02e;1997-12-10;27;999-69-9084;S99933902;;Mr.;;;;M;70971 Quitzon Forest Apt. 143 Brewster MA 02631 US;Child attention deficit disorder
c72b6b71-4dda-4c3e-98a9-6f796012360e;1990-06-07;34;999-47-1136;S99948204;false;Mr.;;;;M;73362 Caleigh Mountain Apt. 628 Brewster MA 02631 US;Hypertension
d87a05b5-1ea3-4c70-a558-fecda463ef30;1934-07-18;54;999-34-3591;S99919536;X49132556X;Mr.;;;M;M;106 Meta Hill Apt. 479 Brewster MA 02631 US;Suspected lung cancer (situation)
90098776-9530-40d5-adcb-a63f1cff0371;1951-01-13;73;999-92-5858;S99956480;X64590821X;Mr.;;;M;M;487 Haag Locks Barnstable MA 02630 US;Appendicitis
047660d6-da11-4d01-a80a-7a8f9a1167cf;1958-02-02;40;999-16-1558;S99992009;false;Mr.;;;M;M;64666 Jean Crest Apt. 518 Brewster MA 02631 US;Hypertension
379cd35c-b7ab-4396-a305-2bda64e63000;1956-07-24;57;999-69-2950;S99975927;false;Ms.;;;S;F;91175 Jaron Isle Dennis MA 02638 US;Prediabetes
c7d9ba7e-0455-4783-b023-6fb09a1b0514;1950-10-26;74;999-44-2824;S99932132;X24499695X;Mr.;;;S;M;1749 Daugherty Street Apt. 717 Eastham MA 02642 US;Chronic sinusitis (disorder)
350f386f-ffee-4129-894f-393772060bc6;1979-04-07;45;999-24-9758;S99942530;X42113444X;Mrs.;;Rutherford110;M;F;5990 Tressie Landing Bourne MA 02559 US;Atopic dermatitis
14a8103a-8293-44da-9f15-266e2b654ee8;1966-06-07;58;999-84-1680;S99936457;false;Mrs.;;Gerlach95;M;F;54522 Roxanne Inlet Suite 384 Chatham MA 02633 US;Chronic sinusitis (disorder)
a5804d4e-fb42-4af3-bd93-70023f9ec99e;1952-03-20;72;999-25-6116;S99991798;false;Mr.;;;M;M;6699 Lubowitz Union Suite 550 Dennis MA 02638 US;Atopic dermatitis
a191fb59-9a8f-45d8-a7c9-89e225ada89d;1954-05-17;70;999-27-3261;S99994388;X42986278X;Mrs.;;Schinner228;M;F;54746 Hamill Streets Brewster MA 02631 US;Hypertension
dd678263-7703-4706-85df-c642c1ec104b;1971-05-10;53;999-88-6172;S99962713;false;Mrs.;;Powlowski414;M;F;2508 Rahsaan Plains Chatham MA 02633 US;Prediabetes
2b62a5d2-9165-4516-a1ed-e3e055a61c92;2011-10-24;13;999-72-4551;;;;;;;M;1370 Crystal Point Suite 669 Barnstable MA 02630 US;Viral sinusitis (disorder)
06da2e48-31e5-4e77-b4eb-dedf2aa93979;1970-09-22;54;999-41-2922;S99973932;false;Mr.;PhD;;M;M;916 Arturo Shore Apt. 400 Eastham MA 02642 US;Chronic sinusitis (disorder)
dab7643e-a816-4c2c-87e4-7038d73a09bf;2013-10-19;11;999-63-8998;;;;;;;M;4151 Eleazar Park Barnstable MA 02630 US;Otitis media
2b979cc5-8ca5-47c8-b90e-847c3eff243e;1941-02-04;83;999-65-6952;S99996142;X44308836X;Mr.;;;M;M;666 Zieme Course Apt. 255 Barnstable MA 02630 US;Prediabetes
62d53974-111c-46af-9032-996ae4edb324;1958-07-28;66;999-35-4903;S99938898;X84892367X;Ms.;;;S;F;4346 Hackett Vista Suite 635 Brewster MA 02631 US;Hypertension
73edf70a-a501-4468-91a7-3ea54bcc7b88;1952-03-21;72;999-93-4696;S99920994;X41124282X;Mrs.;;Hahn996;M;F;187 Cruickshank Mill Apt. 690 Barnstable MA 02630 US;Hypertension
66cfbd90-ec53-44ab-ae89-0d8654821ec3;1933-10-18;69;999-22-6270;S99997125;X15247929X;Mr.;;;M;M;430 Bogan Burgs Barnstable MA 02630 US;Viral sinusitis (disorder)
9a8817be-f7d7-4309-90ec-9ffce5a154a1;2006-08-14;18;999-15-9629;;;;;;;M;279 Shields Estates Apt. 645 Brewster MA 02631 US;Whiplash injury to neck
1213256a-6d01-4c06-8e27-62629ec1c361;2005-05-10;19;999-82-2580;;;;;;;F;21083 McLaughlin Terrace Brewster MA 02631 US;Otitis media
2cc2251f-9bb3-47f2-b6f6-9c8df6dd3e83;1978-04-13;46;999-10-6557;S99965808;X23825374X;Mrs.;;Mraz432;M;F;74652 Keeley Square Apt. 815 Eastham MA 02642 US;Chronic sinusitis (disorder)
40f187bf-708c-4122-a4f4-d99060df3d38;1943-09-22;81;999-63-8178;S99942183;false;Mrs.;;Braun965;M;F;8436 Mathew Canyon Dennis MA 02638 US;Hypertension
27770d8a-8674-4b81-8899-4b97ac6d5650;1947-08-06;77;999-37-4228;S99931837;false;Ms.;;;S;F;830 Albina Branch Bourne MA 02559 US;Polyp of colon
666452be-7ff7-439a-b648-7a9a780413e2;1934-09-26;69;999-85-7167;S99944966;X87363816X;Mr.;;;M;M;412 Aida Cape Apt. 590 Brewster MA 02631 US;Prediabetes
b91c0cc8-73c5-44e8-a283-11b5e3526009;1958-02-08;66;999-75-2671;S99993628;X15505991X;Mr.;;;M;M;249 Edgar Lane Brewster MA 02631 US;Chronic sinusitis (disorder)
efe1fa1b-7fde-4c6c-b130-b1032e401528;1987-05-05;37;999-89-3495;S99931494;false;Mrs.;;Cormier933;M;F;565 Kristoffer Springs Suite 184 Barnstable MA 02630 US;Chronic sinusitis (disorder)
2ab1444b-632a-4b7b-a246-f544b1080803;2014-02-03;10;999-23-3344;;;;;;;F;754 Adrianna Trail Eastham MA 02642 US;Viral sinusitis (disorder)
3c69c001-933f-4635-97e3-f403595c9a8a;1953-11-10;57;999-65-7847;S99968240;false;Mr.;;;M;M;8877 McKenzie Road Bourne MA 02532 US;Chronic sinusitis (disorder)
51db7e4c-b904-44d5-97ab-944256fbaba6;1983-08-24;41;999-34-2857;S99983681;X93003791X;Mr.;;;M;M;39947 Bechtelar Forest Brewster MA 02631 US;Atopic dermatitis
c974bc5f-a2b5-414e-8406-4bd9fc7c13a3;1956-08-21;68;999-79-2410;S99915579;false;Mrs.;;Hickle792;M;F;70715 Bode Shore Suite 337 Dennis MA 02638 US;Viral sinusitis (disorder)
092394cd-70c9-48d8-b418-e73eea096675;1967-10-01;57;999-20-3486;S99951377;false;Mr.;;;M;M;823 Anjali Ridge Suite 587 Chatham MA 02633 US;Diabetes
a82ef75a-2b59-4855-a977-47f7ddf4fe15;1948-07-26;76;999-41-6643;S99932330;false;Mr.;;;M;M;543 Brannon Burg Barnstable MA 02630 US;Hypertension
71c698af-cd54-4021-a841-7b161f086e91;2010-04-25;14;999-88-8599;;;;;;;F;36358 Renee Crossing Chatham MA 02633 US;Acute viral pharyngitis (disorder)
1bece07b-3730-4cf8-b79e-cbbf5e031c96;2011-06-01;13;999-10-2065;;;;;;;M;938 Trantow Village Chatham MA 02633 US;Streptococcal sore throat (disorder)
0920d5bc-be1b-4625-ae1c-669aa1a92d36;1952-06-19;23;999-56-5801;S99999834;X88109522X;Mr.;;;;M;7405 Mitchell Isle Barnstable MA 02630 US;Hypertension
0fd772f4-f6a6-4e66-be2f-f5868c78d76a;1954-04-19;70;999-90-7714;S99971802;false;Mr.;;;M;M;3394 Rippin Hollow Brewster MA 02631 US;Appendicitis
c6b04413-28e9-495d-be64-80819bfa88e4;2000-01-04;25;999-94-5061;S99996072;;;;;;F;68701 Nicklaus Parkway Dennis MA 02638 US;Child attention deficit disorder
4864e433-1a12-4f26-977b-2c8e2190fa1b;1961-09-29;63;999-24-5317;S99965564;X31095124X;Mr.;;;S;M;294 Lind Hill Apt. 577 Brewster MA 02631 US;Prediabetes
47951865-272b-4165-89f0-a139dd2a42a7;1933-02-12;81;999-83-4495;S99989122;false;Mr.;;;M;M;9359 Luisa Circle Suite 196 Bourne MA 02559 US;Prediabetes
f17d7699-b3cc-40ba-9dda-a4216cea79e1;1995-09-05;29;999-45-8136;S99919451;X41900039X;Mr.;;;;M;71728 Brandy Pine Chatham MA 02633 US;Hypertension
e9201dca-6727-4130-bf7b-aa78a1fc1087;1988-09-12;36;999-84-1710;S99956152;X44201996X;Mrs.;;Ritchie555;M;F;8893 Mosciski Ports Suite 130 Bourne MA 02559 US;Normal pregnancy
df3624af-de53-46a1-a63d-b822ee453414;1967-01-02;47;999-63-4453;S99969605;false;Mr.;;;M;M;61970 Jefferey Radial Apt. 590 Dennis MA 02638 US;Hypertension
311077c5-1590-48d8-8e13-bda715864053;1909-06-29;43;999-72-3322;S99968184;X44288618X;Mr.;;;M;M;852 Kara Ridges Dennis MA 02638 US;Prediabetes
c88c03f1-f687-4990-a98e-2ba1396e15a9;1931-05-03;70;999-33-1176;S99968686;X26916819X;Mr.;;;M;M;93829 Ross Extensions Eastham MA 02642 US;Hypertension
88b26af4-4291-474d-b2cb-b6304b71e2d7;1994-06-09;30;999-97-3305;S99950628;false;Ms.;;;;F;811 Maryse Harbors Barnstable MA 02630 US;Atopic dermatitis
89b33619-7cc0-4233-b029-36b37472a78e;1933-11-28;91;999-37-6346;S99967979;X30295933X;Mr.;;;M;M;52729 Block Locks Barnstable MA 02630 US;Hypertension
002d6c37-1862-47fc-9de9-eb89ef5387b4;1944-04-26;80;999-68-9942;S99916631;X66986967X;Mrs.;;Christiansen946;M;F;78554 Robyn Landing Apt. 321 Brewster MA 02631 US;Chronic sinusitis (disorder)
1d8634ca-6b97-45da-ab7f-5b9f7a3a70f1;1953-08-03;51;999-43-2257;S99954661;false;Mr.;;;M;M;2147 Cruickshank Glens Brewster MA 02631 US;Suspected lung cancer (situation)
5ae457e6-329e-49b7-8264-514bc8acb2b8;1953-10-16;71;999-49-2607;S99934004;X69334465X;Mr.;;;S;M;25164 Alda Groves Bourne MA 02559 US;Chronic sinusitis (disorder)
89a5cb02-fb67-4116-99c1-528b738a319d;1934-07-02;23;999-60-7827;S99996715;false;Mr.;;;;M;89138 Delaney Spurs Brewster MA 02631 US;Coronary Heart Disease
1f17b7e4-b4fa-4113-ba6b-f407f1a6c7ca;1916-10-28;70;999-84-6896;S99922580;false;Mrs.;;Blick189;M;F;64049 Fern Mount Apt. 976 Brewster MA 02631 US;Osteoarthritis of hip
0b5d6261-7189-4739-a999-50bb2259beee;1980-11-08;44;999-56-4130;S99954142;X93838465X;Mr.;;;S;M;245 Bradtke Forest Apt. 987 Chatham MA 02633 US;Diabetes
2449f532-5475-485a-bc26-089641a0421e;1940-03-26;66;999-25-4158;S99933813;false;Ms.;;;S;F;385 Braun Harbors Eastham MA 02642 US;Prediabetes
918b0889-a2f2-4f5e-b21d-dff0990c721d;2008-10-17;16;999-52-1491;;;;;;;M;90563 Hammes Motorway Suite 933 Eastham MA 02642 US;Viral sinusitis (disorder)
877d1a7c-d005-41a9-bf64-a110ba03fbad;1966-11-30;58;999-65-3354;S99938449;X17364605X;Mr.;;;M;M;68024 Lang Road Dennis MA 02638 US;Hypertension
2a63094d-e5fa-463c-95a5-6869f7b79066;1958-04-04;66;999-31-8146;S99960468;false;Mrs.;;Ruecker265;M;F;31895 Tyreek Viaduct Dennis MA 02638 US;Hypertension
66644c0f-782f-4ad8-8504-3976aba40fba;2010-11-23;14;999-42-5009;;;;;;;F;30948 Parisian Route Dennis MA 02638 US;Otitis media
75132f52-041d-4ea4-abe1-252f7be754f9;1953-01-31;62;999-88-9346;S99973121;X27591123X;Mr.;;;M;M;27122 Kassulke Overpass Barnstable MA 02630 US;Prediabetes
7f7b8dc4-1c76-430d-bae6-80c0ddf72af1;1932-10-17;70;999-26-9451;S99928285;false;Mr.;;;M;M;48126 Kilback Neck Bourne MA 02559 US;Hypertension
575320d3-cbe2-4535-a336-677784f55209;2000-07-08;24;999-82-8414;S99923649;;;;;;F;7813 Dayton Crossroad Eastham MA 02642 US;Acute viral pharyngitis (disorder)
3a2e82ae-7c96-4e2f-b2d0-b82c20c61c4f;1966-06-10;58;999-68-7001;S99941038;X20425858X;Mr.;;;S;M;647 Heidenreich Parks Suite 642 Chatham MA 02633 US;Prediabetes
b8606299-6452-426a-9f28-39dfa90f89d5;2009-08-13;15;999-33-4000;;;;;;;M;229 Franz Corners Suite 875 Barnstable MA 02630 US;Viral sinusitis (disorder)
8c0ff58a-13e3-499a-901f-1f5fd3511928;1997-05-23;27;999-25-8383;S99960597;X76845585X;Ms.;;;;F;7303 Turcotte Union Dennis MA 02638 US;Viral sinusitis (disorder)
a6b4a7fc-1486-4f1f-adc6-0ac12250d71b;1934-12-16;49;999-81-6802;S99924758;X92390635X;Mr.;;;S;M;602 Kozey Valley Apt. 486 Brewster MA 02631 US;Hypertension
c4f3efee-0cdb-4170-9967-2e16dfa49c42;1960-02-01;64;999-16-4974;S99935086;false;Mr.;;;M;M;65796 Cortez Station Suite 469 Eastham MA 02642 US;Osteoarthritis of knee
cb81c06b-c6d4-4163-a462-ea9e415877e3;1975-09-26;49;999-12-7472;S99914822;X87131466X;Mrs.;;Hammes374;M;F;156 Stiedemann Park Apt. 923 Chatham MA 02633 US;Chronic sinusitis (disorder)
f3ec55f6-6554-4b41-a81f-0921363525a3;1981-11-22;43;999-40-3603;S99955364;X92250970X;Mr.;;;M;M;531 Harvey Manors Suite 781 Chatham MA 02633 US;Coronary Heart Disease
45e0cd99-c282-4fc1-9948-5eb3ab0dbba1;2006-03-08;18;999-65-1633;;;;;;;F;529 Davis Stravenue Barnstable MA 02630 US;Whiplash injury to neck
6c08fe6f-a1ae-4ad8-9982-bae25885c923;1953-11-21;71;999-29-9647;S99965020;false;Mr.;;;M;M;862 Cartwright Mews Brewster MA 02631 US;Chronic sinusitis (disorder)
7cf7305d-cd83-46d9-85c8-f97593011ee3;1935-12-19;89;999-51-7699;S99992011;false;Mr.;;;M;M;416 Lon Hollow Chatham MA 02633 US;Hypertension
eabb45ae-7b0b-4192-9905-55d6ada00ffd;1909-10-16;78;999-76-3671;S99978839;false;Mr.;;;M;M;8247 Schuppe Estates Suite 253 Dennis MA 02638 US;Prediabetes
c8c1ed30-33e6-4031-bdab-4b0f6d284640;1954-08-23;70;999-94-7465;S99977230;false;Mrs.;;Zboncak48;M;F;9486 Giles Green Apt. 578 Eastham MA 02642 US;Cardiac Arrest
45d64e24-d63e-4648-893c-0dae7f393399;2010-04-27;14;999-12-2478;;;;;;;F;3703 Zieme Keys Suite 437 Barnstable MA 02630 US;Streptococcal sore throat (disorder)
2cf1e686-28ac-4348-8546-e28687c0ac06;1937-06-10;87;999-35-7670;S99944960;X53289031X;Mrs.;;Kunde709;M;F;7029 Jerde Haven Bourne MA 02532 US;Chronic obstructive bronchitis (disorder)
5763a977-64e1-4c4d-8e82-05cb433f153a;1931-03-31;93;999-64-6693;S99999706;false;Mr.;;;S;M;2157 Buster Ports Eastham MA 02642 US;Chronic sinusitis (disorder)
392716db-4e28-4b0c-95f6-c1285478cb4b;1952-08-29;72;999-87-9766;S99928007;false;Mr.;;;M;M;7172 Jalen Plaza Barnstable MA 02630 US;Acute bronchitis (disorder)
37667637-6ecf-46de-88b6-2304f5853766;1932-08-14;57;999-80-2827;S99911218;false;Mr.;;;M;M;22227 Virginie Crest Bourne MA 02532 US;Viral sinusitis (disorder)
a1c2c3fc-d177-4be3-81d0-fb2490b4b7c9;1980-05-28;44;999-69-7507;S99965205;X97274991X;Mrs.;;Treutel576;M;F;3762 Weber Avenue Suite 351 Chatham MA 02633 US;Viral sinusitis (disorder)
32ed4be9-e39d-4e63-9bd7-436e2f8f1703;1976-10-04;48;999-71-5022;S99963344;X62325352X;Mr.;;;M;M;500 Justice Heights Suite 515 Brewster MA 02631 US;Viral sinusitis (disorder)
2913b40c-599a-46d7-9845-6d30cadcfeca;1975-06-23;49;999-84-8068;S99988964;false;Ms.;;;S;F;56446 Champlin Spring Brewster MA 02631 US;Seasonal allergic rhinitis
52b4bc2c-f868-4b68-850e-a5b46f084ccb;1939-11-09;85;999-47-9121;S99956170;false;Ms.;;;S;F;428 Sammy Ports Eastham MA 02642 US;Acute bronchitis (disorder)
07c9e5c0-290d-4ae5-95b3-2c69738e1cd1;1911-10-03;53;999-21-6990;S99939785;false;Mr.;;;M;M;628 Loma Lodge Brewster MA 02631 US;Hypertension
8da8755e-ad65-44fc-be45-26f5513a9879;1945-05-01;59;999-89-6408;S99951289;false;Mr.;;;M;M;1925 Edythe Squares Eastham MA 02642 US;Prediabetes
5c89d642-c46d-4aae-9943-82bb3464f024;1936-05-10;60;999-11-1005;S99981858;X87940449X;Mr.;;;M;M;857 Emmerich Tunnel Apt. 303 Chatham MA 02633 US;Prediabetes
a4af59d1-48f8-4148-8ae3-607806dddcd2;1955-06-14;69;999-54-8765;S99983272;X99828002X;Mrs.;;Jakubowski657;M;F;821 Sandrine Rapid Brewster MA 02631 US;Recurrent urinary tract infection
32843f65-9c5a-4441-bf0d-8c86caff4132;1951-05-22;50;999-59-2974;S99947016;X49820881X;Mr.;;;M;M;697 Stokes Pine Barnstable MA 02630 US;Prediabetes
50f8a95e-3a38-4859-a904-8a103485db2e;1948-03-28;76;999-46-8121;S99976553;X47818973X;Mr.;;;M;M;25217 Schmeler Path Dennis MA 02638 US;Cardiac Arrest
4b337d7d-7ee0-4619-9324-647daca88f70;1935-05-27;78;999-65-8078;S99924720;false;Mr.;;;M;M;64199 Keanu Parkway Brewster MA 02631 US;Acute bacterial sinusitis (disorder)
66b87c7b-753f-4744-a08f-64d20ee9618b;1954-12-01;58;999-95-3126;S99947451;X49270977X;Mr.;;;M;M;426 Nitzsche Green Apt. 194 Barnstable MA 02630 US;Prediabetes
ead04798-4e62-4d68-a898-dcb7fc6e3ee5;1982-04-08;42;999-76-2688;S99964701;false;Mr.;;;M;M;9768 Homenick Locks Suite 459 Chatham MA 02633 US;Atopic dermatitis
0eb1339b-4847-4eba-a1d5-aa25986ff75f;1998-10-04;26;999-86-5764;S99985818;;Mr.;;;;M;64723 Leuschke Lights Dennis MA 02638 US;Concussion with loss of consciousness
07396d5f-7107-45a3-b9f2-b15cd3cdfccc;1966-01-20;58;999-14-3580;S99966166;X13725441X;Mrs.;;Fisher354;M;F;631 Ferry View Suite 246 Barnstable MA 02630 US;Hypertension
b587dc44-1353-4599-9f4d-09839871cf8f;1956-06-18;68;999-92-8588;S99991254;X49271645X;Mr.;;;S;M;9675 Graham Overpass Barnstable MA 02630 US;Viral sinusitis (disorder)
4dbaf0b9-eeab-4612-9a4a-c1832577f142;1948-05-19;66;999-50-8357;S99945201;X79226048X;Mr.;;;M;M;88636 Nicolas Via Suite 758 Eastham MA 02642 US;Prediabetes
968ee427-50e9-4ab6-81ba-4cb032b7550f;1965-10-21;59;999-22-3361;S99932962;X97982114X;Mrs.;;Homenick118;M;F;660 Darwin Ville Suite 827 Chatham MA 02633 US;Perennial allergic rhinitis
d9ddd525-4d96-416b-830c-4b115d20c9c1;1951-05-30;39;999-72-9802;S99920278;X40346727X;Mr.;;;M;M;2402 Quinn Haven Apt. 589 Barnstable MA 02630 US;Chronic sinusitis (disorder)
68f984af-8bd8-4f31-b153-55b0878285ab;1952-02-28;72;999-71-1686;S99919293;false;Mr.;;;M;M;641 Norris Crescent Chatham MA 02633 US;Chronic sinusitis (disorder)
c141800c-ec49-4a59-bb8a-becfbe907562;1933-02-11;14;999-68-7231;;;;;;;M;3870 Effertz Hollow Bourne MA 02559 US;Coronary Heart Disease
88beb5e2-cb9c-4644-88eb-70a166582a48;1955-04-07;45;999-60-2457;S99970056;X66476673X;Mr.;;;S;M;108 Adams Skyway Suite 999 Barnstable MA 02630 US;Stroke
c8d131ba-7f94-46bf-ac61-5d1039f05f9d;1964-01-01;61;999-51-7271;S99936593;false;Mr.;;;S;M;8221 Haven Brook Apt. 217 Dennis MA 02638 US;Hypertension
e5fc733b-74c3-4cc1-9332-4e2b09a89adc;1976-03-24;48;999-30-5072;S99992078;X14091713X;Mr.;;;S;M;11692 Swaniawski Mall Chatham MA 02633 US;Viral sinusitis (disorder)
5c0b3305-6d33-4b69-a0f4-a71bdeb566df;1928-08-07;79;999-22-9922;S99965745;false;Mrs.;;Powlowski414;M;F;17691 Katlyn Spurs Suite 740 Barnstable MA 02630 US;Localized  primary osteoarthritis of the hand
9f8fc33b-5454-4f8f-96f9-a80a52e41fd1;1975-10-28;49;999-26-8594;S99943088;false;Mrs.;;Cruickshank782;M;F;4806 Corwin Burgs Dennis MA 02638 US;Hypertension
a79cde30-1b34-497e-843d-3e897acd0944;1910-04-18;43;999-73-1286;S99937868;false;Mr.;;;M;M;715 Elias Shores Suite 374 Dennis MA 02638 US;Chronic obstructive bronchitis (disorder)
d8e7be4a-de8a-440f-ab6b-6cb7a8b2fbac;1973-05-03;51;999-69-8907;S99944953;X68542967X;Mr.;;;M;M;876 Harmon Meadow Chatham MA 02633 US;Hypertension
055e9309-b16f-4ba7-8d5e-1961b1f44857;1937-09-13;47;999-27-8477;S99964898;X25411365X;Mr.;;;S;M;886 Sanford Rapid Apt. 796 Barnstable MA 02630 US;Appendicitis
c932d004-ae1c-42c0-a3f4-c0a62eba0048;1912-01-24;73;999-13-9363;S99937421;X28731252X;Mr.;;;S;M;952 Zulauf Trail Brewster MA 02631 US;Prediabetes
11bc2be5-ab62-4c4f-a321-cc66537569be;1945-01-08;79;999-14-4241;S99956228;false;Mr.;;;M;M;587 Lesch Key Apt. 530 Eastham MA 02642 US;Prediabetes
0a8d044b-a828-43eb-a505-28d3ba3d204e;1935-08-26;89;999-35-4503;S99918277;false;Mr.;;;M;M;4230 Salvador Course Suite 925 Chatham MA 02633 US;Prediabetes
bd51a1f5-68cb-4a56-a584-b30a41ac6a3f;1993-04-08;31;999-58-1828;S99959275;false;Ms.;;;;F;3433 Zulauf Road Suite 902 Chatham MA 02633 US;Normal pregnancy
1848f390-198b-4c5a-b424-1765bda53334;2015-09-12;9;999-19-9713;;;;;;;M;380 Edwina Lane Dennis MA 02638 US;Otitis media
0de443fb-a000-4bfa-8f9f-dd2ab597aa9e;1947-10-02;69;999-37-3116;S99915942;false;Mr.;;;M;M;455 Jesse Falls Eastham MA 02642 US;Viral sinusitis (disorder)
ba57f96c-de73-4663-ad99-109d01bfb054;1961-08-13;63;999-52-6713;S99998645;false;Mrs.;;Schmidt882;M;F;317 Karlie Mountain Apt. 649 Chatham MA 02633 US;Hypertension
c2cdde7c-942d-4a8d-8039-bdbfce6caf25;1956-09-18;68;999-66-5340;S99989991;false;Mr.;;;M;M;59016 Damon Burgs Apt. 153 Chatham MA 02633 US;Prediabetes
f02a6ec4-4b71-403e-91cf-af4df8f2ee57;2001-12-22;23;999-55-4980;;;;;;;F;483 Winifred Vista Suite 751 Dennis MA 02638 US;Viral sinusitis (disorder)
1f0f5190-b918-4cad-ba30-c90a2387c958;1954-07-11;70;999-69-3192;S99919182;X22174989X;Mr.;;;M;M;6926 Retha Village Barnstable MA 02630 US;Chronic sinusitis (disorder)
645fe7d1-c339-4428-8751-db6c07e5915d;1962-02-11;54;999-18-3871;S99926208;X53730118X;Mr.;;;M;M;535 Ratke Cliff Apt. 694 Chatham MA 02633 US;Seasonal allergic rhinitis
a37a71dd-41c6-4e59-a7cf-8822fff2e64e;2007-04-29;17;999-14-1532;;;;;;;F;9245 Bradtke Keys Apt. 984 Chatham MA 02633 US;Fracture subluxation of wrist
6a295c5f-0909-4788-b0f5-42f08535f9b0;1956-07-22;53;999-35-8715;S99979244;X14946262X;Mrs.;;Wiegand160;M;F;63719 Schroeder Fords Dennis MA 02638 US;Chronic sinusitis (disorder)
f0149f92-8965-49ad-915f-449ffdfd01f8;1933-03-15;91;999-15-5231;S99968814;X96725635X;Mr.;;;M;M;93108 Adams Locks Bourne MA 02559 US;Prediabetes
531fd9c5-57a6-4ea4-9965-4714eed3a38d;1947-10-30;55;999-82-5998;S99959551;false;Mr.;;;M;M;618 Esteban Ranch Suite 605 Dennis MA 02638 US;Chronic obstructive bronchitis (disorder)
244db561-ba98-4316-a029-481f86c1b667;1947-01-23;53;999-86-8478;S99996553;X84850814X;Mr.;;;M;M;997 Lila Street Eastham MA 02642 US;Chronic sinusitis (disorder)
76f1f45f-3652-4283-a303-bd506a0825a9;1936-12-15;88;999-73-7093;S99975412;X84460903X;Mrs.;;Prohaska228;M;F;4247 Briana Mills Apt. 909 Chatham MA 02633 US;Hypertension
6d150afc-b5fa-41c2-b43f-d0426eb8e87f;1950-07-17;65;999-31-2280;S99934879;false;Mr.;;;M;M;964 Iva River Barnstable MA 02630 US;Hypertension
d397193e-eb4f-455e-9125-7864b99b75bc;1962-01-10;62;999-88-1227;S99974740;false;Mr.;;;M;M;365 Mante Meadows Apt. 270 Chatham MA 02633 US;Suspected lung cancer (situation)
ba47db94-dfe8-4789-93bc-90af9e6d274b;1947-10-15;77;999-46-8561;S99934795;false;Mr.;;;M;M;88088 Nico Village Apt. 651 Eastham MA 02642 US;Hypertension
0a6fcd4d-192f-496b-80e6-0c63c0012726;1937-06-19;87;999-40-5516;S99955730;X58374778X;Mrs.;;Price694;M;F;567 Loma Expressway Dennis MA 02638 US;Chronic sinusitis (disorder)
82d827ad-f909-4323-86b8-99b0b57d84b9;1940-09-28;84;999-67-7467;S99917794;X54639232X;Mr.;;;S;M;24161 O'Reilly Mission Suite 181 Dennis MA 02638 US;Chronic sinusitis (disorder)
6b564823-24c2-49b8-a715-082b3343f661;1994-10-13;30;999-14-5943;S99938322;X58988707X;Ms.;;;;F;8740 Lubowitz Isle Apt. 876 Eastham MA 02642 US;Acute viral pharyngitis (disorder)
2e7ffa9b-5ba4-4b81-b39a-00c2a184df22;1971-02-11;53;999-13-8543;S99920942;false;Mr.;;;M;M;6888 Ezequiel Cove Bourne MA 02559 US;Prediabetes
c962d174-cacf-4937-818f-a2923827cd0c;1946-12-19;23;999-64-5412;S99972560;false;Mr.;;;;M;645 Pacocha Plaza Apt. 216 Eastham MA 02642 US;Coronary Heart Disease
2919d103-0506-4cf7-89a9-41d04b777203;1961-10-16;25;999-54-3711;S99947647;X48611187X;Mr.;;;;M;691 Waters Road Apt. 927 Chatham MA 02633 US;Coronary Heart Disease
2e9664eb-5e0f-48d6-a0dd-aa5aedfb49e8;1956-08-26;68;999-87-9497;S99999216;X46719940X;Mrs.;;Rice809;M;F;83095 Reinger Square Dennis MA 02638 US;Hypertension
588f8e33-576e-4927-b30d-fa6707e37915;1948-05-05;47;999-31-8560;S99996632;X66116659X;Mr.;;;M;M;95905 Dawn Isle Suite 153 Dennis MA 02638 US;Coronary Heart Disease
63196e16-e8eb-473f-a974-c21590b388e3;1937-09-29;87;999-51-8903;S99990771;false;Mr.;;;M;M;35279 Ephraim Ford Barnstable MA 02630 US;Alzheimer's disease (disorder)
131c2561-196c-4f0a-bb8b-bb74a96e21d2;1935-05-23;89;999-23-4435;S99921824;X82445750X;Mrs.;;Dickens899;M;F;6808 Goodwin Plaza Suite 795 Eastham MA 02642 US;Hypertension
39e91519-1d23-4015-9fe7-dd4dc4edaaaf;2012-01-10;12;999-79-1496;;;;;;;F;381 Corwin Ports Suite 558 Dennis MA 02638 US;Otitis media
dffbf0da-ec73-4287-b097-4cdb1dcb8c6d;1978-11-01;46;999-43-4717;S99959899;X42849994X;Mr.;;;M;M;68946 Schaden Burg Chatham MA 02633 US;Chronic sinusitis (disorder)
3b8b8a2c-40f8-4634-9cf1-c0082d339dec;1950-10-23;74;999-87-8514;S99971845;false;Mr.;;;M;M;84995 Torphy Points Barnstable MA 02630 US;Hypertension
